Sp_eBird
Abeillia abeillei
Neopelma aurifrons
Neopelma chrysocephalum
Neopelma chrysolophum
Neopelma pallescens
Neopelma sulphureiventer
Neophedina cincta
Neophema chrysogaster
Neophema chrysostoma
Neophema elegans
Neophema petrophila
Neophema pulchella
Neophema splendida
Neophron percnopterus
Neopipo cinnamomea
Neophema bourkii
Neopsittacus musschenbroekii
Neopsittacus pullicauda
Neosuthora davidiana
Neothraupis fasciata
Neotis denhami
Neotis heuglinii
Neotis ludwigii
Neotis nuba
Neoxolmis rufiventris
Nephelomyias lintoni
Nephelomyias ochraceiventris
Nephelomyias pulcher
Nephelornis oneilli
Asio solomonensis
Nesillas brevicaudata
Nesillas lantzii
Nesillas mariae
Nesillas longicaudata
Nesillas typica
Nesocharis ansorgei
Delacourella capistrata
Nesocharis shelleyi
Nesoctites micromegas
Nesoenas mayeri
Streptopelia picturata
Nesofregetta fuliginosa
Nesophlox evelynae
Nesophlox lyrura
Nesopsar nigerrimus
Nesoptilotis flavicollis
Nesoptilotis leucotis
Nesospingus speculiferus
Nesospiza acunhae
Nesospiza questi
Nesospiza wilkinsi
Nesotriccus ridgwayi
Nestor meridionalis
Nestor notabilis
Netta erythrophthalma
Netta peposaca
Netta rufina
Nettapus auritus
Nettapus coromandelianus
Nettapus pulchellus
Newtonia amphichroa
Newtonia archboldi
Newtonia brunneicauda
Newtonia fanovanae
Nicator chloris
Nicator gularis
Nicator vireo
Psittacula calthrapae
Psittacula columboides
Nigrita bicolor
Nigrita canicapillus
Nigrita fusconotus
Nigrita luteifrons
Nilaus afer
Niltava davidi
Niltava grandis
Niltava macgrigoriae
Niltava vivida
Niltava sumatrana
Niltava sundara
Niltava vivida
Ninox affinis
Ninox boobook
Ninox fusca
Ninox plesseni
Ninox rotiensis
Ninox burhani
Ninox connivens
Ninox forbesi
Ninox jacquinoti
Ninox hantu
Ninox hypogramma
Ninox ios
Ninox jacquinoti
Ninox japonica
Ninox novaeseelandiae
Ninox leventisi
Ninox jacquinoti
Ninox meeki
Ninox mindorensis
Ninox natalis
Ninox novaeseelandiae
Ninox obscura
Ninox ochracea
Ninox odiosa
Ninox philippensis
Ninox punctulata
Ninox randi
Ninox reyi
Ninox jacquinoti
Ninox rudolfi
Ninox rufa
Ninox rumseyi
Ninox scutulata
Ninox spilocephala
Ninox spilonotus
Ninox squamipila
Ninox strenua
Ninox sumbaensis
Ninox theomacha
Ninox variegata
Nipponia nippon
Nisaetus alboniger
Nisaetus bartelsi
Nisaetus cirrhatus
Nisaetus floris
Nisaetus lanceolatus
Nisaetus nanus
Nisaetus kelaarti
Nisaetus nipalensis
Nisaetus philippensis
Nisaetus pinskeri
Nok hualon
Nomonyx dominicus
Nonnula amaurocephala
Nonnula brunnea
Nonnula frontalis
Nonnula rubecula
Nonnula ruficapilla
Nonnula sclateri
Northiella haematogaster
Northiella narethae
Notharchus hyperrhynchus
Notharchus macrorhynchos
Notharchus ordii
Notharchus pectoralis
Notharchus tectus
Notharchus swainsoni
Notharchus tectus
Nothocercus bonapartei
Nothocercus julius
Nothocercus nigrocapillus
Nothocrax urumutum
Nothoprocta cinerascens
Nothoprocta curvirostris
Nothoprocta ornata
Nothoprocta pentlandii
Nothoprocta perdicaria
Nothoprocta taczanowskii
Nothura boraquira
Nothura darwinii
Nothura maculosa
Nothura minor
Notiomystis cincta
Notopholia corusca
Nucifraga caryocatactes
Nucifraga columbiana
Nucifraga caryocatactes
Nucifraga multipunctata
Numenius americanus
Numenius arquata
Numenius borealis
Numenius madagascariensis
Numenius minutus
Numenius phaeopus
Numenius tahitiensis
Numenius tenuirostris
Numida meleagris
Nyctanassa violacea
Nyctibius aethereus
Nyctibius grandis
Nyctibius griseus
Nyctibius jamaicensis
Nyctibius leucopterus
Nyctibius maculosus
Nycticorax caledonicus
Nycticorax nycticorax
Nycticryphes semicollaris
Nyctidromus albicollis
Nyctidromus anthonyi
Nyctiphrynus mcleodii
Nyctiphrynus ocellatus
Nyctiphrynus rosenbergi
Nyctiphrynus yucatanicus
Nyctipolus hirundinaceus
Nyctipolus nigrescens
Nyctiprogne leucopyga
Nyctiprogne vielliardi
Nyctyornis amictus
Nyctyornis athertoni
Nymphicus hollandicus
Bucco noanamae
Bucco tamatia
Nystalus chacuru
Nystalus maculatus
Nystalus radiatus
Nystalus obamai
Nystalus striolatus
Oceanites gracilis
Oceanites oceanicus
Oceanites pincoyae
Ochetorhynchus andaecola
Ochetorhynchus melanurus
Ochetorhynchus phoenicurus
Ochetorhynchus ruficaudus
Ochthoeca cinnamomeiventris
Ochthoeca fumicolor
Ochthoeca leucophrys
Ochthoeca cinnamomeiventris
Ochthoeca oenanthoides
Ochthoeca piurae
Ochthoeca rufipectoralis
Tumbezia salvini
Ochthoeca fumicolor
Ochthoeca cinnamomeiventris
Ochthornis littoralis
Ocreatus underwoodii
Ocyceros birostris
Ocyceros gingalensis
Ocyceros griseus
Ocyphaps lophotes
Odontophorus atrifrons
Odontophorus balliviani
Odontophorus capueira
Odontophorus columbianus
Odontophorus dialeucos
Odontophorus erythrops
Odontophorus gujanensis
Odontophorus guttatus
Odontophorus hyperythrus
Odontophorus leucolaemus
Odontophorus melanonotus
Odontophorus melanotis
Odontophorus speciosus
Odontophorus stellatus
Odontophorus strophium
Odontorchilus branickii
Odontorchilus cinereus
Spermestes griseicapilla
Oedistoma iliolophus
Oedistoma pygmaeum
Oena capensis
Oenanthe albifrons
Oenanthe albonigra
Oenanthe bottae
Oenanthe chrysopygia
Oenanthe cypriaca
Oenanthe deserti
Oenanthe dubia
Oenanthe familiaris
Oenanthe finschii
Oenanthe bottae
Oenanthe fusca
Oenanthe heuglini
Oenanthe hispanica
Oenanthe melanoleuca
Oenanthe isabellina
Oenanthe leucopyga
Oenanthe leucura
Oenanthe lugens
Oenanthe lugentoides
Oenanthe lugubris
Oenanthe sp.
Oenanthe melanura
Oenanthe moesta
Oenanthe monacha
Oenanthe oenanthe
Oenanthe phillipsi
Oenanthe picata
Oenanthe pileata
Oenanthe pleschanka
Oenanthe scotocerca
Oenanthe oenanthe
Oenanthe xanthoprymna
Ognorhynchus icterotis
Oncostoma cinereigulare
Oncostoma olivaceum
Oneillornis lunulatus
Oneillornis salvini
Onychognathus albirostris
Onychognathus blythii
Onychognathus frater
Onychognathus fulgidus
Onychognathus morio
Onychognathus nabouroup
Onychognathus neumanni
Onychognathus salvadorii
Onychognathus tenuirostris
Onychognathus tristramii
Onychognathus walleri
Onychoprion aleuticus
Onychoprion anaethetus
Onychoprion fuscatus
Onychoprion lunatus
Onychorhynchus coronatus
Onychorhynchus coronatus
Onychorhynchus coronatus
Onychorhynchus coronatus
Montifringilla taczanowskii
Ophrysia superciliosa
Opisthocomus hoazin
Opisthoprora euryptera
Oporornis agilis
Orchesticus abeillei
Oreocharis arfaki
Cossypha isabellae
Oreoica gutturalis
Oreolais pulcher
Oreolais ruwenzorii
Oreomystis bairdi
Oreonympha nobilis
Oreonympha nobilis
Oreophasis derbianus
Oreophilais robertsi
Oreopholus ruficollis
Oreopsar bolivianus
Oreopsittacus arfaki
Oreornis chrysogenys
Oreortyx pictus
Oreoscoptes montanus
Oreoscopus gutturalis
Oreostruthus fuliginosus
Oreothlypis gutturalis
Oreothlypis superciliosa
Oreothraupis arremonops
Oreotrochilus adela
Oreotrochilus chimborazo
Oreotrochilus estella
Oreotrochilus leucopleurus
Oreotrochilus melanogaster
Oreotrochilus stolzmanni
Origma solitaria
Oriolia bernieri
Oriolus albiloris
Oriolus auratus
Oriolus bouroensis
Oriolus brachyrynchus
Oriolus chinensis
Oriolus chlorocephalus
Oriolus cruentus
Oriolus crassirostris
Oriolus cruentus
Oriolus decipiens
Oriolus melanotis
Oriolus flavocinctus
Oriolus forsteni
Oriolus hosii
Oriolus isabellae
Oriolus kundoo
Oriolus larvatus
Oriolus melanotis
Oriolus mellianus
Oriolus monacha
Oriolus nigripennis
Oriolus oriolus
Oriolus percivali
Oriolus phaeochromus
Oriolus sagittatus
Oriolus steerii
Oriolus szalayi
Oriolus tenuirostris
Oriolus traillii
Oriolus xanthonotus
Oriolus xanthornus
Oriturus superciliosus
Ornithion brunneicapillus
Ornithion inerme
Ornithion semiflavum
Ornorectes cristatus
Gorsachius magnificus
Orochelidon andecola
Orochelidon flavipes
Orochelidon murina
Ortalis araucuan
Ortalis canicollis
Ortalis cinereiceps
Ortalis columbiana
Ortalis erythroptera
Ortalis garrula
Ortalis guttata
Ortalis leucogastra
Ortalis motmot
Ortalis ruficeps
Ortalis poliocephala
Ortalis ruficauda
Ortalis squamata
Ortalis superciliaris
Ortalis vetula
Ortalis wagleri
Orthogonys chloricterus
Orthonyx novaeguineae
Orthonyx spaldingii
Orthonyx temminckii
Orthopsittaca manilatus
Orthorhyncus cristatus
Orthotomus atrogularis
Orthotomus castaneiceps
Orthotomus chaktomuk
Orthotomus chloronotus
Orthotomus cinereiceps
Orthotomus derbianus
Orthotomus frontalis
Orthotomus nigriceps
Orthotomus ruficeps
Orthotomus samarensis
Orthotomus sepium
Orthotomus sericeus
Orthotomus sutorius
Ortygospiza atricollis
Ortyxelos meiffrenii
Otidiphaps nobilis
Otidiphaps nobilis
Otidiphaps nobilis
Otidiphaps nobilis
Otis tarda
Otocichla mupinensis
Otus alfredi
Otus alius
Otus angelinae
Otus bakkamoena
Otus balli
Otus beccarii
Otus brookii
Otus brucei
Otus capnodes
Otus collari
Otus cyprius
Otus elegans
Otus enganensis
Otus everetti
Otus senegalensis
Otus fuliginosus
Otus gurneyi
Otus hartlaubi
Otus icterorhynchus
Otus insularis
Otus ireneae
Otus jolandae
Otus lempiji
Otus lettia
Otus longicornis
Otus magicus
Otus manadensis
Otus mantananensis
Otus mayottensis
Otus megalotis
Otus manadensis
Otus mentawi
Otus mindorensis
Otus mirus
Otus moheliensis
Otus nigrorum
Otus pamelae
Otus pauliani
Otus pembaensis
Otus rufescens
Otus madagascariensis
Otus rutilus
Otus sagittatus
Otus scops
Otus semitorques
Otus senegalensis
Otus siaoensis
Otus silvicola
Otus socotranus
Otus spilocephalus
Otus sulaensis
Otus sunia
Otus magicus
Otus thilohoffmanni
Otus umbra
Oxylabes madagascariensis
Oxypogon cyanolaemus
Oxypogon guerinii
Oxypogon lindenii
Oxypogon stuebelii
Oxyruncus cristatus
Oxyura australis
Oxyura ferruginea
Oxyura jamaicensis
Oxyura leucocephala
Oxyura maccoa
Oxyura vittata
Pachycare flavogriseum
Pachycephala albiventris
Pachycephala arctitorquis
Pachycephala aurea
Pachycephala caledonica
Pachycephala cinerea
Pachycephala feminina
Pachycephala flavifrons
Pachycephala fulvotincta
Pachycephala simplex
Pachycephala griseonota
Pachycephala homeyeri
Pachycephala hyperythra
Pachycephala hypoxantha
Pachycephala implicata
Pachycephala inornata
Pachycephala jacquinoti
Pachycephala lanioides
Pachycephala leucogastra
Pachycephala lorentzi
Pachycephala melanura
Pachycephala mentalis
Pachycephala meyeri
Pachycephala modesta
Pachycephala monacha
Pachycephala nudigula
Pachycephala olivacea
Pachycephala orioloides
Pachycephala orpheus
Pachycephala macrorhyncha
Pachycephala balim
Pachycephala chlorura
Pachycephala citreogaster
Pachycephala collaris
Pachycephala fuliginosa
Pachycephala macrorhyncha
Pachycephala pectoralis
Pachycephala vanikorensis
Pachycephala phaionota
Pachycephala philippinensis
Pachycephala richardsi
Pachycephala rufiventris
Pachycephala rufogularis
Pachycephala schlegelii
Pachycephala simplex
Pachycephala soror
Pachycephala sulfuriventer
Pachycephala tenebrosa
Pachycephala fulvotincta
Pachycephala vitiensis
Pachycephalopsis hattamensis
Pachycephalopsis poliosoma
Pachycoccyx audeberti
Pachyptila belcheri
Pachyptila crassirostris
Pachyptila desolata
Pachyptila salvini
Pachyptila salvini
Pachyptila turtur
Pachyptila vittata
Pachyramphus aglaiae
Pachyramphus albogriseus
Pachyramphus castaneus
Pachyramphus cinnamomeus
Pachyramphus viridis
Pachyramphus homochrous
Pachyramphus major
Pachyramphus marginatus
Pachyramphus minor
Pachyramphus niger
Pachyramphus polychopterus
Pachyramphus rufus
Pachyramphus spodiurus
Pachyramphus surinamus
Pachyramphus major
Pachyramphus validus
Pachyramphus versicolor
Pachyramphus viridis
Pachyramphus viridis
Pachysylvia aurantiifrons
Pachysylvia decurtata
Vireo hypochryseus
Pachysylvia hypoxantha
Pachysylvia muscicapina
Pachysylvia semibrunnea
Pagodroma nivea
Pagophila eburnea
Psittacula eupatria
Palmeria dolei
Paludipasser locustella
Pandion haliaetus
Panterpe insignis
Panurus biarmicus
Panyptila cayennensis
Panyptila sanctihieronymi
Papasula abbotti
Parabuteo leucorrhous
Parabuteo unicinctus
Paraclaravis geoffroyi
Paraclaravis mondetoura
Paradigalla brevicauda
Paradigalla carunculata
Paradisaea apoda
Paradisaea decora
Paradisaea guilielmi
Paradisaea minor
Paradisaea raggiana
Paradisaea rubra
Paradisaea rudolphi
Paradoxornis flavirostris
Paradoxornis guttaticollis
Calamornis heudei
Paragallinula angulata
Paramythia montium
Paramythia montium
Periparus amabilis
Periparus elegans
Periparus venustulus
Pardalotus punctatus
Pardalotus quadragintus
Pardalotus rubricatus
Pardalotus striatus
Pardirallus maculatus
Pardirallus nigricans
Pardirallus sanguinolentus
Gallinula pacifica
Gallinula silvestris
Parkerthraustes humeralis
Parkesia motacilla
Parkesia noveboracensis
Parmoptila jamesoni
Parmoptila rubrifrons
Parmoptila woodhousei
Paroaria baeri
Paroaria capitata
Paroaria coronata
Paroaria dominicana
Paroaria gularis
Paroaria nigrogenis
Sylvia galinieri
Paroreomyza maculata
Paroreomyza montana
Parotia berlepschi
Parotia carolae
Parotia lawesii
Parotia sefilata
Parotia wahnesi
Parus cinereus
Parus major
Parus minor
Parus monticolus
Passer ammodendri
Passer castanopterus
Passer cinnamomeus
Passer cordofanicus
Passer diffusus
Passer domesticus
Passer eminibey
Passer euchlorus
Passer flaveolus
Passer gongonensis
Passer griseus
Passer hemileucus
Passer hispaniolensis
Passer iagoensis
Passer insularis
Passer italiae
Passer luteus
Passer melanurus
Passer moabiticus
Passer montanus
Passer motitensis
Passer pyrrhonotus
Passer rufocinctus
Passer shelleyi
Passer simplex
Passer suahelicus
Passer swainsonii
Passer zarudnyi
Centronyx bairdii
Passerculus sandwichensis
Centronyx henslowii
Passerculus sandwichensis
Passerculus sandwichensis
Passerculus sandwichensis
Spizelloides arborea
Passerella iliaca
Passerella iliaca
Passerella iliaca
Passerella iliaca
Passerina amoena
Passerina caerulea
Passerina ciris
Passerina cyanea
Passerina leclancherii
Passerina rositae
Passerina versicolor
Pastor roseus
Patagioenas fasciata
Patagioenas maculosa
Patagioenas araucana
Patagioenas caribaea
Patagioenas cayennensis
Patagioenas corensis
Patagioenas fasciata
Patagioenas flavirostris
Patagioenas goodsoni
Patagioenas inornata
Patagioenas leucocephala
Patagioenas maculosa
Patagioenas nigrirostris
Patagioenas oenops
Patagioenas picazuro
Patagioenas plumbea
Patagioenas speciosa
Patagioenas squamosa
Patagioenas subvinacea
Patagona gigas
Pauxi koepckeae
Pauxi pauxi
Pauxi unicornis
Pavo cristatus
Pavo muticus
Pedionomus torquatus
Pelagodroma marina
Pelargopsis amauroptera
Pelargopsis capensis
Pelargopsis melanorhyncha
Pelecanoides garnotii
Pelecanoides georgicus
Pelecanoides magellani
Pelecanoides urinatrix
Pelecanoides georgicus
Pelecanus conspicillatus
Pelecanus crispus
Pelecanus erythrorhynchos
Pelecanus occidentalis
Pelecanus onocrotalus
Pelecanus philippensis
Pelecanus rufescens
Pelecanus thagus
Campocolinus albogularis
Campocolinus coqui
Peliperdix lathami
Campocolinus schlegelii
Pellorneum albiventre
Pellorneum capistratum
Pellorneum fuscocapillus
Pellorneum capistratum
Pellorneum palustre
Pellorneum ruficeps
Peltohyas australis
Peltops blainvillii
Peltops montanus
Penelope albipennis
Penelope argyrotis
Penelope barbata
Penelope dabbenei
Penelope jacquacu
Penelope jacucaca
Penelope marail
Penelope montagnii
Penelope bridgesi
Penelope obscura
Penelope ochrogaster
Penelope ortoni
Penelope perspicax
Penelope pileata
Penelope purpurascens
Penelope superciliaris
Penelopides affinis
Penelopides samarensis
Penelopides manillae
Penelopides mindorensis
Penelopides panini
Penelopina nigra
Eopsaltria pulverulenta
Peneothello bimaculata
Peneothello cryptoleuca
Peneothello cyanus
Peneothello sigillata
Percnostola arenarum
Percnostola rufifrons
Perdicula argoondah
Perdicula asiatica
Perdicula erythrorhyncha
Perdicula manipurensis
Perdix dauurica
Perdix hodgsoniae
Perdix perdix
Pericrocotus albifrons
Pericrocotus brevirostris
Pericrocotus cantonensis
Pericrocotus cinnamomeus
Pericrocotus divaricatus
Pericrocotus erythropygius
Pericrocotus ethologus
Pericrocotus flammeus
Pericrocotus sp.
Pericrocotus speciosus
Pericrocotus igneus
Pericrocotus lansbergei
Pericrocotus miniatus
Pericrocotus solaris
Pericrocotus roseus
Pericrocotus solaris
Pericrocotus tegimae
Periparus ater
Periparus rubidiventris
Periparus rufonuchalis
Perisoreus canadensis
Perisoreus infaustus
Perisoreus internigrans
Perissocephalus tricolor
Pernis apivorus
Pernis celebensis
Pernis ptilorhynchus
Pernis steerei
Petrochelidon ariel
Petrochelidon fluvicola
Petrochelidon fulva
Petrochelidon nigricans
Petrochelidon perdita
Petrochelidon preussi
Petrochelidon pyrrhonota
Petrochelidon rufigula
Petrochelidon rufocollaris
Petrochelidon spilodera
Petroica archboldi
Petroica australis
Petroica bivittata
Petroica boodang
Petroica macrocephala
Petroica goodenovii
Petroica longipes
Petroica macrocephala
Petroica multicolor
Petroica phoenicea
Petroica pusilla
Petroica rodinogaster
Petroica rosea
Petroica traversi
Petronia petronia
Petrophassa albipennis
Petrophassa rufipennis
Peucaea aestivalis
Peucaea botterii
Peucaea carpalis
Peucaea cassinii
Peucaea humeralis
Peucaea mystacalis
Peucaea ruficauda
Peucaea sumichrasti
Peucedramus taeniatus
Pezopetes capitalis
Pezoporus occidentalis
Pezoporus wallicus
Phacellodomus dorsalis
Phacellodomus erythrophthalmus
Phacellodomus ferrugineigula
Phacellodomus rufifrons
Phacellodomus maculipectus
Phacellodomus ruber
Phacellodomus rufifrons
Phacellodomus sibilatrix
Phacellodomus striaticeps
Phacellodomus striaticollis
Phaenicophaeus curvirostris
Phaenicophaeus diardi
Phaenicophaeus curvirostris
Phaenicophaeus pyrrhocephalus
Phaenicophaeus sumatranus
Phaenicophaeus tristis
Phaenicophaeus viridirostris
Phaenicophilus palmarum
Phaenicophilus poliocephalus
Phaenostictus mcleannani
Phaeomyias murina
Phaeomyias murina
Phaethon aethereus
Phaethon lepturus
Phaethon rubricauda
Phaethornis aethopygus
Phaethornis anthophilus
Phaethornis atrimentalis
Phaethornis augusti
Phaethornis longirostris
Phaethornis bourcieri
Phaethornis eurynome
Phaethornis griseogularis
Phaethornis guy
Phaethornis hispidus
Phaethornis idaliae
Phaethornis koepckeae
Phaethornis longirostris
Phaethornis longuemareus
Phaethornis bourcieri
Phaethornis malaris
Phaethornis mexicanus
Phaethornis nattereri
Phaethornis philippii
Phaethornis griseogularis
Phaethornis pretrei
Phaethornis ruber
Phaethornis rupurumii
Phaethornis squalidus
Phaethornis striigularis
Phaethornis stuarti
Phaethornis subochraceus
Phaethornis superciliosus
Phaethornis syrmatophorus
Phaethornis yaruqui
Phaetusa simplex
Phainopepla nitens
Phainoptila melanoxantha
Phalacrocorax capensis
Phalacrocorax capillatus
Phalacrocorax carbo
Phalacrocorax featherstoni
Phalacrocorax fuscescens
Phalacrocorax fuscicollis
Phalacrocorax neglectus
Phalacrocorax nigrogularis
Phalacrocorax punctatus
Phalacrocorax sulcirostris
